conv_id,text,intent,sector,sentiment,turns,_synthetic
syn_101158,"[customer] Oi, tudo bom? Preciso cancelar minha assinatura do streaming
[agent] Oi! Tudo bem sim, obrigado! Que pena que você quer cancelar. Posso saber o motivo? Talvez eu consiga te ajudar com alguma coisa
[customer] Ah é que eu to meio apertado financeiramente sabe, nada contra vcs
[agent] Entendo perfeitamente. Olha, que tal eu te oferecer um desconto de 50% por 3 meses? Assim você consegue manter o serviço pagando bem menos
[customer] Nossa, seria ótimo! Quanto ficaria?
[agent] Ficaria R$ 14,90 por mês ao invés de R$ 29,90. O que acha? Posso aplicar agora mesmo na sua conta
[customer] Perfeito, aceito! Valeu mesmo, vc salvou meu fim de semana haha
[agent] Haha que bom! Pronto, já apliquei o desconto. Qualquer coisa é só chamar aqui, tá bom?",saudacao,,,8,True
syn_101159,"[customer] Opa, beleza? Queria tirar uma duvida sobre o seguro do meu carro
[agent] Opa! Beleza total! Claro, qual é sua dúvida? Estou aqui pra te ajudar
[customer] É que eu bati o carro ontem e nao sei como faz pra acionar o seguro
[agent] Nossa, espero que você esteja bem! O processo é bem simples. Você tem o número da apólice em mãos?
[customer] To sim, obrigado! Tenho sim, é 12345678
[agent] Perfeito! Vou abrir o sinistro agora. Você vai receber um SMS com o número do protocolo e os próximos passos. Tem guincho no local ainda?
[customer] Show! Não, eu já consegui rebocar. Quando vou saber onde levar?
[agent] Em até 2 horas você recebe a lista das oficinas credenciadas mais próximas. Qualquer coisa me chama aqui, ok?",saudacao,,,8,True
syn_101160,"[customer] E ai, td bem? Meu cartao ta bloqueado e nao consigo desbloquear pelo app
[agent] E aí! Tudo joia por aqui! Vou te ajudar com isso. Você lembra quando foi a última vez que usou o cartão?
[customer] Usei ontem no supermercado, hj de manha tentei usar e nao passou
[agent] Entendi. Pode ter sido bloqueio de segurança mesmo. Vou verificar aqui... Sim, teve uma compra suspeita detectada pelo sistema. Você fez alguma compra online hoje de manhã?
[customer] Nao, nao fiz nenhuma compra online
[agent] Certo, então foi tentativa de fraude mesmo. Já estou desbloqueando seu cartão e cancelando essa transação. Pronto! Pode tentar usar novamente
[customer] Opa, valeu! Vou testar agora. Brigado pela rapidez!
[agent] De nada! Sempre que precisar, é só chamar. Fica de olho nos gastos viu!",saudacao,,,8,True
syn_101161,"[customer] Opa, tudo beleza? To querendo trocar meu plano de internet
[agent] Fala aí! Tudo show! Qual plano você tem hoje e pra qual você gostaria de mudar?
[customer] Tenho o de 100 mega mas ta muito lento, quero um mais rapido
[agent] Saquei! Temos o plano de 300 mega por R$ 89,90 e o de 500 mega por R$ 109,90. Qual faz mais sentido pra você?
[customer] Hmm o de 300 ta bom. Quanto fica a diferença do que eu pago?
[agent] Você paga R$ 69,90 hoje né? Então seria mais R$ 20,00 por mês. Posso fazer a mudança agora mesmo, quer?
[customer] Fecha! Quando fica pronto?
[agent] Pronto! Já ativei aqui. Em até 24h você já vai estar com a nova velocidade. Aproveita!",saudacao,,,8,True
syn_101162,"[customer] Oi, tudo bem? Comprei um celular ontem mas chegou com a tela rachada
[agent] Oi! Tudo bem sim! Nossa, que chato isso! Você pode me passar o número do pedido pra eu verificar aqui?
[customer] Claro, é o 987654. Ta bem visivel a rachadura, deve ter sido no transporte
[agent] Deixa eu ver... Encontrei! Que situação ruim mesmo. Vamos resolver isso rapidinho. Você prefere a troca ou o reembolso?
[customer] Prefiro a troca, gostei do modelo
[agent] Perfeito! Já estou gerando a etiqueta de devolução. Você vai receber por email e o novo produto sai hoje mesmo. Chega amanhã!
[customer] Nossa, que eficiencia! Muito obrigada, vcs são demais
[agent] Imagina! A gente que agradece a compreensão. Qualquer coisa é só falar!",saudacao,,,8,True
syn_101163,"[customer] Eai, blz? Queria saber se vcs fazem entrega na minha região
[agent] Eaí! Beleza demais! Claro, qual é seu CEP? Vou verificar pra você
[customer] É 04567-890, no Brooklin
[agent] Show! Entregamos sim no Brooklin. A entrega é gratuita pra pedidos acima de R$ 50, tá bom?
[customer] Perfeito! E demora quanto tempo mais ou menos?
[agent] Depende do horário do pedido. Se você pedir até às 14h, chega no mesmo dia. Depois disso, chega no dia seguinte
[customer] Massa! Vou fazer meu pedido então. Vlw!
[agent] Show! Qualquer dúvida no pedido, me chama aqui. Boas compras!",saudacao,,,8,True
syn_101164,"[customer] Opa, td tranquilo? Minha conta veio muito alta esse mes
[agent] Opa! Tudo sussa! Vou dar uma olhada na sua fatura. Qual é o número da sua conta?
[customer] É 123456789. Normalmente vem uns 80 reais e veio 180
[agent] Deixa eu analisar aqui... Nossa, realmente veio bem mais alta! Teve um vazamento detectado no período, você percebeu algo diferente?
[customer] Ah é, teve um probleminha na torneira da cozinha, mas ja consertei
[agent] Pronto, achamos o motivo! Como você já resolveu, posso fazer um desconto de 50% no excedente. Ficaria R$ 130. Que tal?
[customer] Nossa, seria otimo! Nao esperava essa boa vontade de vcs
[agent] A gente entende que foi algo pontual! Já apliquei o desconto. Sua nova fatura sai em 2 dias úteis",saudacao,,,8,True
syn_101165,"[customer] Oi, tudo bem? To tentando fazer login no site mas nao ta funcionando
[agent] Oi! Tudo bem! Que tipo de erro está aparecendo pra você? Senha incorreta ou algo assim?
[customer] Nao aparece erro nao, simplesmente nao carrega a pagina
[agent] Entendi! Pode ser problema no navegador. Você pode tentar limpar o cache ou usar outro navegador?
[customer] Deixa eu tentar... Opa, funcionou! Era o cache mesmo
[agent] Que bom! Às vezes isso acontece mesmo. Agora deve funcionar normalmente
[customer] Show, obrigado pela dica! Resolveu rapidinho
[agent] De nada! Se tiver mais algum problema, não hesite em chamar!",saudacao,,,8,True
syn_101166,"[customer] E aí, tudo joia? Quero cancelar um agendamento que fiz
[agent] E aí! Joia total! Sem problemas, posso cancelar sim. Qual é a data e horário do seu agendamento?
[customer] É amanha as 15h, consulta com Dr. Silva
[agent] Perfeito, encontrei aqui! Posso cancelar sem problema. Você gostaria de reagendar para outra data?
[customer] Por enquanto nao, se precisar eu marco de novo
[agent] Tá bom! Cancelamento feito. Seu horário está liberado. Lembrando que pra remarcar é só ligar ou agendar pelo app
[customer] Valeu! Vcs sempre muito atenciosos, parabens
[agent] Obrigado! Ficamos felizes em ajudar. Até a próxima!",saudacao,,,8,True
syn_101167,"[customer] Opa, beleza? Meu pedido ainda nao saiu pra entrega
[agent] Opa! Beleza! Qual é o número do seu pedido? Vou verificar o que tá acontecendo
[customer] É o pedido 555777, fiz anteontem
[agent] Deixa eu consultar... Seu pedido saiu do centro de distribuição hoje de manhã! Deve chegar até amanhã no final do dia
[customer] Ah que bom! Tava preocupado pq preciso dele pro final de semana
[agent] Vai dar tempo sim! Você vai receber o código de rastreamento por SMS pra acompanhar. Tranquilo?
[customer] Perfeito! Muito obrigado pela info, fico mais tranquilo agora
[agent] Imagina! Qualquer coisa sobre a entrega, me chama aqui. Bom final de semana!",saudacao,,,8,True
syn_101168,"[customer] Oi, tudo bem? To com um problemão aqui no meu cartão de crédito
[agent] Oi! Tudo joia, e você? Que problema tá acontecendo com o seu cartão?
[customer] Pô, tentei fazer uma compra online e deu erro, falou que foi negado
[agent] Entendi, isso pode acontecer por alguns motivos. Deixa eu verificar sua conta aqui. Pode me passar os 4 últimos dígitos do cartão?
[customer] É 4521, será que bloquearam meu cartão?
[agent] Vou checar pra você. Sim, houve um bloqueio preventivo por segurança após algumas tentativas. Vou liberar agora mesmo, ok?
[customer] Ah que alívio! Muito obrigada, vc salvou meu dia
[agent] Por nada! Já está liberado. Agora você consegue usar normalmente. Qualquer coisa, pode me chamar!",saudacao,,,8,True
syn_101169,"[customer] E aí, beleza? Queria tirar uma duvida sobre internet
[agent] Opa, tudo show! Qual é sua dúvida sobre internet?
[customer] To querendo mudar meu plano, o atual ta muito lento
[agent] Certo, qual plano você tem hoje? E qual velocidade você precisa?
[customer] Tenho o de 100 mega, mas quero algo mais rapido pra jogar online
[agent] Perfeito! Temos planos de 300 e 500 mega que são ideais pra games. Quer que eu passe os valores?
[customer] Sim, me fala quanto fica o de 300
[agent] O de 300 mega sai por R$ 89,90 mensais. Posso fazer a alteração hoje mesmo se quiser!",saudacao,,,8,True
syn_101170,"[customer] Oi, td bem? Preciso de ajuda urgente
[agent] Oi! Tudo beleza aqui. O que aconteceu? Em que posso ajudar?
[customer] Meu celular parou de funcionar do nada, não liga mais
[agent] Poxa, que chato isso! Há quanto tempo você tem o aparelho? Ainda tá na garantia?
[customer] Comprei faz 8 meses, deve estar sim
[agent] Ótimo, ainda tá coberto. Você pode trazer numa loja nossa ou quer que eu agende a coleta em casa?
[customer] Melhor agendar a coleta, não to conseguindo sair hoje
[agent] Sem problema! Vou agendar pra amanhã de manhã. Te mando um SMS com os detalhes, tá bom?",saudacao,,,8,True
syn_101171,"[customer] Eae mano, blz?
[agent] Fala aí! Beleza total. Como posso te ajudar hoje?
[customer] To querendo cancelar minha assinatura do streaming
[agent] Ah que pena! Posso saber o motivo do cancelamento?
[customer] Ah cara, to meio apertado no dinheiro esse mês
[agent] Entendo perfeitamente. Que tal eu te oferecer um desconto de 50% por 3 meses? Assim você economiza e continua aproveitando
[customer] Sério? Isso seria massa! Quanto ficaria?
[agent] Ficaria só R$ 14,90 ao invés de R$ 29,90. Quer que eu aplique agora?
[customer] Fechou! Valeu demais pela ajuda, vc é show",saudacao,,,9,True
syn_101172,"[customer] Bom dia, tudo bem? To com dificuldade pra acessar minha conta
[agent] Bom dia! Tudo ótimo, obrigado! Qual dificuldade você tá enfrentando pra acessar?
[customer] Esqueci minha senha e o email de recuperação não ta chegando
[agent] Isso acontece às vezes. Vou te ajudar a recuperar. Pode me confirmar seu CPF pra eu localizar sua conta?
[customer] É 123.456.789-00
[agent] Encontrei! Vou enviar um link de recuperação pro seu celular cadastrado. Termina em 1234, correto?
[customer] Isso mesmo! Quanto tempo demora pra chegar?
[agent] Chega na hora! Já enviei. Qualquer problema, me chama de novo, tá?",saudacao,,,8,True
syn_101173,"[customer] Opa, blz? Quero reclamar de um produto que comprei
[agent] Oi! Tudo bem sim, e você? Me conta o que aconteceu com o produto
[customer] Comprei um fone de ouvido e veio com defeito, só funciona um lado
[agent] Puxa vida, que chato! Quanto tempo faz que você comprou?
[customer] Chegou anteontem, abri ontem e ja vi que tava ruim
[agent] Nossa, que azar! Vamos trocar sem problema algum. Você tem a nota fiscal?
[customer] Tenho sim, ta aqui comigo
[agent] Perfeito! Vou gerar uma etiqueta de devolução. Te envio por email e você só precisa colar na caixa. Em 5 dias úteis você recebe o novo",saudacao,,,8,True
syn_101174,"[customer] Oi, td bom? Tenho uma pergunta sobre delivery
[agent] Oi! Tudo joia! Qual sua dúvida sobre delivery?
[customer] Vcs entregam na Vila Madalena?
[agent] Sim, entregamos lá sim! Qual o CEP exato pra eu confirmar o tempo de entrega?
[customer] É 05433-010
[agent] Show! Entregamos aí em cerca de 45 minutos. Quer fazer algum pedido?
[customer] Quero sim! Vcs tem pizza de calabresa?
[agent] Temos! Pizza grande de calabresa por R$ 32,90. Quer mais alguma coisa?",saudacao,,,8,True
syn_101175,"[customer] E aí, blz? To precisando agendar um exame
[agent] Oi! Beleza demais! Que exame você precisa agendar?
[customer] É um ultrassom, meu médico pediu
[agent] Certo! Para que região do corpo é o ultrassom?
[customer] É ultrassom abdominal
[agent] Ok! Temos disponibilidade pra essa semana ainda. Prefere manhã ou tarde?
[customer] Prefiro de manhã se tiver
[agent] Tenho uma vaga quinta-feira às 9h. Te serve?
[customer] Perfeito! Pode marcar sim, obrigado",saudacao,,,9,True
syn_101176,"[customer] Opa, tudo bem? Queria saber sobre cursos de inglês
[agent] Oi! Tudo ótimo! Que bom que se interessou pelos nossos cursos. É pra você mesmo?
[customer] Sim, quero começar do zero mesmo
[agent] Legal! Nosso curso básico é perfeito então. São 6 meses, 2x por semana
[customer] Quanto custa?
[agent] São 12x de R$ 180,00 ou à vista com 15% de desconto
[customer] Tem como eu fazer uma aula experimental antes?
[agent] Claro! Oferecemos aula grátis. Quer agendar pra quando?
[customer] Que tal amanhã à noite?
[agent] Fechado! Te espero às 19h. Vou te mandar o endereço por WhatsApp",saudacao,,,10,True
syn_101177,"[customer] Salve, td bem? To com problema no meu app
[agent] Salve! Tudo show! Que tipo de problema tá rolando no app?
[customer] Ele fica travando toda hora, não consigo usar direito
[agent] Que chato isso! Qual modelo do seu celular? E qual versão do app você tem?
[customer] É um Samsung Galaxy, não sei a versão do app
[agent] Sem problema! Vai em configurações > sobre o app que mostra a versão
[customer] Ta aqui, versão 2.3.1
[agent] Ah, tá desatualizada! Por isso tá travando. Atualiza na loja de apps que resolve
[customer] Aaah era só isso? Valeu cara, você é o cara!",saudacao,,,9,True
syn_101178,"[customer] Oi, tudo bom? Preciso de ajuda com minha conta no app
[agent] Oi! Tudo ótimo por aqui, obrigado! Claro, posso te ajudar sim. Qual problema você está tendo com o app?
[customer] Não consigo fazer login, sempre da erro
[agent] Entendi. Você já tentou redefinir a senha? Às vezes isso resolve o problema de login.
[customer] Ainda não tentei isso, como faço?
[agent] É bem simples! Na tela de login tem um link ""Esqueci minha senha"", clica lá e segue as instruções. Vai chegar um e-mail pra você redefinir.
[customer] Ah show, vou tentar agora. Valeu pela dica!
[agent] De nada! Qualquer coisa, estou aqui pra ajudar. Tenha um bom dia!",saudacao,,,8,True
syn_101179,"[customer] Eae galera, beleza?
[agent] E aí! Beleza total! Como posso te ajudar hoje?
[customer] queria saber sobre o curso de ingles de vcs
[agent] Que legal! Temos vários cursos de inglês disponíveis. Você está procurando algo mais básico ou já tem algum conhecimento?
[customer] sou bem iniciante mesmo, nunca estudei direito
[agent] Perfeito! Nosso curso básico é ideal pra você. São 6 meses de duração, 2x por semana. Quer que eu te passe mais detalhes?
[customer] sim por favor, e quanto custa?
[agent] O investimento é de R$ 280 por mês, mas temos desconto de 15% pra pagamento à vista. Te mando mais info no WhatsApp?",saudacao,,,8,True
syn_101180,"[customer] Bom dia! Como vocês estão?
[agent] Bom dia! Estamos muito bem, obrigada! E você, como está?
[customer] To bem também! Gostaria de agendar uma consulta
[agent] Que bom! Será um prazer agendar pra você. É pra qual especialidade?
[customer] dermatologista, se possivel
[agent] Claro! Temos horários disponíveis na próxima semana. Você prefere manhã ou tarde?
[customer] de manha seria perfeito
[agent] Ótimo! Tenho uma vaga na terça-feira às 9h. Pode ser?
[customer] Perfeito! Como faço pra confirmar?
[agent] Vou fazer a reserva aqui mesmo. Só preciso do seu CPF e telefone pra confirmação.",saudacao,,,10,True
